job_uid,skill_raw,skill_normalized,skill_source
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,ICE,ice,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Insurance,insurance,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Life Insurance,life insurance,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Testing,testing,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Mechanical Engineering,mechanical engineering,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Schematics,schematics,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Policies and Procedures,policies and procedures,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Repair,repair,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,English,english,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Electrical Engineering,electrical engineering,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,SAP,sap,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Maintenance Management,maintenance management,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,CMMS,cmms,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,Distribution,distribution,skills
dice_52ac0ed6-cc73-4978-aa41-ca88cec46279,SAFE,safe,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Emerging Technologies,emerging technologies,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Machine Learning (ML),machine learning (ml),skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Microservices,microservices,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Programming Languages,programming languages,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Open Source,open source,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,RDBMS,rdbms,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Database,database,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Mentorship,mentorship,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Collaboration,collaboration,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Big Data,big data,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Application Development,application development,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Python,python,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,SQL,sql,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Scala,scala,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Java,java,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Cloud Computing,cloud computing,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Amazon Web Services,amazon web services,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Microsoft Azure,microsoft azure,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Google Cloud,google cloud,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Google Cloud Platform,google cloud platform,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,MapReduce,mapreduce,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Apache Hadoop,apache hadoop,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Apache Hive,apache hive,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Electronic Health Record (EHR),electronic health record (ehr),skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Apache Kafka,apache kafka,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Apache Spark,apache spark,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,MySQL,mysql,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Real-time,real-time,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Streaming,streaming,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,NoSQL,nosql,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,MongoDB,mongodb,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Apache Cassandra,apache cassandra,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Data Warehouse,data warehouse,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Amazon Redshift,amazon redshift,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Snow Flake Schema,snow flake schema,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Unix,unix,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Linux,linux,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Shell Scripting,shell scripting,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Agile,agile,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Employment Authorization,employment authorization,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Elasticsearch,elasticsearch,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Management,management,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Immigration,immigration,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,SAP BASIS,sap basis,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Law,law,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Screening,screening,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Technical Support,technical support,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Recruiting,recruiting,skills
dice_b678c50b-582d-4998-982c-85df15a7630b,Finance,finance,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Data Analysis,data analysis,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Mentorship,mentorship,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Collaboration,collaboration,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Data Governance,data governance,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Access Control,access control,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Data Quality,data quality,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Innovation,innovation,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Continuous Improvement,continuous improvement,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Budget,budget,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Computer Science,computer science,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Data Engineering,data engineering,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Leadership,leadership,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,SQL Azure,sql azure,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Data Architecture,data architecture,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Modeling,modeling,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Extract,extract,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Transform,transform,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Load,load,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Management,management,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Analytical Skill,analytical skill,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Problem Solving,problem solving,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Conflict Resolution,conflict resolution,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Communication,communication,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Agile,agile,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Project Management,project management,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Databricks,databricks,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Snow Flake Schema,snow flake schema,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Microsoft Technologies,microsoft technologies,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Microsoft,microsoft,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Microsoft Power BI,microsoft power bi,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Microsoft Azure,microsoft azure,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Genetics,genetics,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Authorization,authorization,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Law,law,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,LOS,los,skills
dice_b67c8edd-248a-4bde-9be6-d207b77418a3,Recruiting,recruiting,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,ICE,ice,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Insurance,insurance,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Life Insurance,life insurance,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Testing,testing,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Mechanical Engineering,mechanical engineering,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Schematics,schematics,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Policies and Procedures,policies and procedures,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Repair,repair,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,English,english,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Electrical Engineering,electrical engineering,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,SAP,sap,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Maintenance Management,maintenance management,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,CMMS,cmms,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,Distribution,distribution,skills
dice_1e55fc06-e4d4-458f-8eca-821e1749f39c,SAFE,safe,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Dependability,dependability,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Pivotal,pivotal,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Documentation,documentation,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Wireframe,wireframe,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Scalability,scalability,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Software Development Methodology,software development methodology,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Collaboration,collaboration,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,UI,ui,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,User Experience,user experience,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Research,research,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Systems Design,systems design,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Test Plans,test plans,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Manufacturing,manufacturing,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Software Development,software development,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Android,android,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Android Development,android development,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Embedded Systems,embedded systems,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Java,java,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,C,c,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,C++,c++,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Interfaces,interfaces,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Testing,testing,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Analytical Skill,analytical skill,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Problem Solving,problem solving,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Conflict Resolution,conflict resolution,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Version Control,version control,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Git,git,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Management,management,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,JIRA,jira,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Debugging,debugging,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Optimization,optimization,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Software Design,software design,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Data Structure,data structure,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Supervision,supervision,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Genetics,genetics,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Authorization,authorization,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Law,law,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,LOS,los,skills
dice_6b136abb-37b7-4003-bc23-55ebdbee3a41,Recruiting,recruiting,skills
dice_a6751143-502b-48be-9f8b-88580635811b,Petrochemical,petrochemical,skills
dice_a6751143-502b-48be-9f8b-88580635811b,Refinery industry,refinery industry,skills
dice_a6751143-502b-48be-9f8b-88580635811b,Industry design standards,industry design standards,skills
dice_a6751143-502b-48be-9f8b-88580635811b,codes,codes,skills
dice_a6751143-502b-48be-9f8b-88580635811b,and safety,and safety,skills
dice_a6751143-502b-48be-9f8b-88580635811b,project screening,project screening,skills
dice_a6751143-502b-48be-9f8b-88580635811b,development,development,skills
dice_7baee86d-2317-423c-a620-bc1260c19954,salesforce,salesforce,skills
dice_7baee86d-2317-423c-a620-bc1260c19954,experience cloud,experience cloud,skills
dice_7baee86d-2317-423c-a620-bc1260c19954,apex,apex,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Agile,agile,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,As-is Process,as-is process,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Build Vs Buy,build vs buy,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Business Analysis,business analysis,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Business Analytics,business analytics,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Business Process,business process,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Communication,communication,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Database,database,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Development Testing,development testing,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Facilitation,facilitation,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Information Governance,information governance,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Information Technology,information technology,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Project Scoping,project scoping,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Requirements Elicitation,requirements elicitation,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,SEM,sem,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Scalability,scalability,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Scanning Electron Microscope,scanning electron microscope,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,UI,ui,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,User Experience,user experience,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,User Stories,user stories,skills
dice_b3952e96-11a0-4dc6-b210-7f4585e3ddaf,Waterfall,waterfall,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Usability,usability,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Software Development,software development,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Quality Assurance,quality assurance,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Bug Tracking,bug tracking,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Reporting,reporting,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Collaboration,collaboration,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Regression Testing,regression testing,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Load Testing,load testing,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Documentation,documentation,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Test Plans,test plans,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Design Review,design review,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Information Systems,information systems,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Attention To Detail,attention to detail,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Communication,communication,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Writing,writing,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Analytical Skill,analytical skill,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Test Cases,test cases,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Problem Solving,problem solving,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Conflict Resolution,conflict resolution,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Debugging,debugging,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Adaptability,adaptability,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Management,management,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Testing,testing,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,SAP BASIS,sap basis,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,Law,law,skills
dice_2335d312-4ed9-4806-a861-e4025d967412,FOCUS,focus,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Project Management,project management,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Performance Management,performance management,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,SAFE,safe,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Legal,legal,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Quality Management,quality management,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Inspection,inspection,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Reporting,reporting,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,UPS,ups,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Testing,testing,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Distribution,distribution,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Electrical Engineering,electrical engineering,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Technical Training,technical training,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,HVAC,hvac,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Electrical Systems,electrical systems,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Preventive Maintenance,preventive maintenance,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Welding,welding,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,MIG,mig,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Repair,repair,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,FOCUS,focus,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,System Integration Testing,system integration testing,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Mechanical Engineering,mechanical engineering,skills
dice_d1b14b91-ae27-455b-a46d-be85a3da82cb,Training,training,skills
dice_d87a9d27-f2d1-4ded-97af-864d94b808e9,Machine Learning Engineer,machine learning engineer,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Regression Testing,regression testing,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Mobile Applications,mobile applications,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Cloud Computing,cloud computing,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Automated Testing,automated testing,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Android Studio,android studio,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,IDE,ide,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Java,java,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Build Automation,build automation,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Product Strategy,product strategy,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,User Experience,user experience,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,UI,ui,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Agile,agile,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Mobile Development,mobile development,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Swift,swift,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Communication,communication,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Mentorship,mentorship,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,IOS Development,ios development,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Collaboration,collaboration,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Partnership,partnership,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Sprint,sprint,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Software Engineering,software engineering,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Android,android,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Kotlin,kotlin,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Gradle,gradle,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Unit Testing,unit testing,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Employment Authorization,employment authorization,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Elasticsearch,elasticsearch,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Management,management,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Immigration,immigration,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,SAP BASIS,sap basis,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Law,law,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Screening,screening,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Technical Support,technical support,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Recruiting,recruiting,skills
dice_b106268e-7f96-4980-a0b3-56c9e7e12809,Finance,finance,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,FOCUS,focus,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Training,training,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Collaboration,collaboration,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Teamwork,teamwork,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Health Insurance,health insurance,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Quality Control,quality control,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Workflow,workflow,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Layout,layout,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Product Design,product design,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Assembly,assembly,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Productivity,productivity,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Mechanical Engineering,mechanical engineering,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Manufacturing Engineering,manufacturing engineering,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Creo,creo,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,GD&T,gd&t,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Welding,welding,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Analytical Skill,analytical skill,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Conflict Resolution,conflict resolution,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Problem Solving,problem solving,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Communication,communication,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Project Management,project management,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Management,management,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Manufacturing,manufacturing,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Innovation,innovation,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Continuous Improvement,continuous improvement,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Genetics,genetics,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Authorization,authorization,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Law,law,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,LOS,los,skills
dice_c181d1bc-4895-4257-aac4-0ba05e5c5b0a,Recruiting,recruiting,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,.NET,.net,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Agile,agile,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,AngularJS,angularjs,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Application Development,application development,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,C#,c#,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Microsoft Azure,microsoft azure,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Microsoft Power BI,microsoft power bi,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,GitLab,gitlab,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,UI,ui,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,YAML,yaml,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Systems Analysis,systems analysis,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Terraform,terraform,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Unit Testing,unit testing,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Angular 11,angular 11,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,Angular,angular,skills
dice_00bc4eff-1fc9-4434-9bed-195662fab380,CI/CD,ci/cd,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Java Developer,java developer,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,SQL Server,sql server,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Duck Creek,duck creek,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Guidewire,guidewire,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,SaaS solutions,saas solutions,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,DevSecOps,devsecops,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,APIs,apis,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,microservices,microservices,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,test automation tools,test automation tools,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Cypress,cypress,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Newman Postman,newman postman,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Selenium,selenium,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,SCM,scm,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,GitHub,github,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Python,python,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Origami platform,origami platform,skills
dice_363d314e-02cc-43b1-b4e7-07cb772da946,Origami,origami,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,SPA,spa,skills
